pair_name,pair_tags,win_rate,games
Twisted Fate Kayn,FighterMage,0.5694444444444444,72.0
Twisted Fate Kennen,MageMage,0.40540540540540543,74.0
Twisted Fate Kha'Zix,AssassinMage,0.484375,64.0
Twisted Fate Kindred,MageMarksman,0.5192307692307693,156.0
Twisted Fate Kled,FighterMage,0.45714285714285713,70.0
Twisted Fate Kog'Maw,MageMarksman,0.36363636363636365,11.0
Twisted Fate LeBlanc,AssassinMage,1.0,2.0
Twisted Fate Lee Sin,FighterMage,0.5004484304932736,1115.0
Twisted Fate Leona,MageTank,0.47265625,256.0
Twisted Fate Lissandra,MageMage,0.0,5.0
Twisted Fate Lucian,MageMarksman,0.5078651685393258,445.0
Twisted Fate Lulu,MageSupport,0.44086021505376344,93.0
Twisted Fate Lux,MageMage,0.4,45.0
Twisted Fate Malphite,MageTank,0.4444444444444444,45.0
Twisted Fate Malzahar,MageMage,0.3333333333333333,6.0
Twisted Fate Maokai,MageTank,0.4406779661016949,118.0
Twisted Fate Master Yi,AssassinMage,0.4782608695652174,23.0
Twisted Fate Miss Fortune,MageMarksman,0.5366218236173393,669.0
Twisted Fate Mordekaiser,FighterMage,0.38686131386861317,137.0
Twisted Fate Morgana,MageMage,0.4014084507042254,142.0
Twisted Fate Nami,MageSupport,0.4523809523809524,84.0
Twisted Fate Nasus,FighterMage,0.5,20.0
Twisted Fate Nautilus,MageTank,0.5759036144578313,415.0
Twisted Fate Neeko,MageMage,0.5833333333333334,24.0
Twisted Fate Nidalee,AssassinMage,0.5450980392156862,255.0
Twisted Fate Nocturne,AssassinMage,0.38235294117647056,34.0
Twisted Fate Nunu & Willump,MageTank,0.4634146341463415,41.0
Twisted Fate Ornn,MageTank,0.5471698113207547,159.0
Twisted Fate Pantheon,FighterMage,0.5564516129032258,124.0
Twisted Fate Poppy,MageTank,0.5714285714285714,140.0
Twisted Fate Pyke,MageSupport,0.45454545454545453,253.0
Twisted Fate Qiyana,AssassinMage,0.5769230769230769,26.0
Twisted Fate Quinn,MageMarksman,0.6388888888888888,36.0
Twisted Fate Rakan,MageSupport,0.5416666666666666,120.0
Twisted Fate Rammus,MageTank,0.625,16.0
Twisted Fate Rek'Sai,FighterMage,0.5652173913043478,483.0
Twisted Fate Renekton,FighterMage,0.5304347826086957,345.0
Twisted Fate Rengar,AssassinMage,0.4025974025974026,77.0
Twisted Fate Riven,FighterMage,0.7037037037037037,27.0
Twisted Fate Rumble,FighterMage,0.5375,80.0
Twisted Fate Ryze,MageMage,0.48717948717948717,39.0
Twisted Fate Sejuani,MageTank,0.48717948717948717,39.0
Twisted Fate Senna,MageMarksman,0.5425,400.0
Twisted Fate Sett,FighterMage,0.5099778270509978,451.0
Twisted Fate Shaco,AssassinMage,0.4883720930232558,86.0
Twisted Fate Shen,MageTank,0.4489795918367347,98.0
Twisted Fate Shyvana,FighterMage,0.509090909090909,55.0
Twisted Fate Singed,MageTank,0.36363636363636365,44.0
Twisted Fate Sion,MageTank,0.5,16.0
Twisted Fate Sivir,MageMarksman,0.5476190476190477,42.0
Twisted Fate Skarner,FighterMage,0.5454545454545454,11.0
Twisted Fate Sona,MageSupport,0.43333333333333335,30.0
Twisted Fate Soraka,MageSupport,0.6116504854368932,103.0
Twisted Fate Swain,MageMage,0.5428571428571428,35.0
Twisted Fate Sylas,MageMage,0.4514285714285714,175.0
Twisted Fate Syndra,MageMage,0.6111111111111112,36.0
Twisted Fate Tahm Kench,MageSupport,0.5369127516778524,149.0
Twisted Fate Taliyah,MageMage,0.5460122699386503,163.0
Twisted Fate Talon,AssassinMage,1.0,1.0
Twisted Fate Taric,MageSupport,0.4830508474576271,118.0
Twisted Fate Teemo,MageMarksman,0.42857142857142855,28.0
Twisted Fate Thresh,MageSupport,0.5372168284789643,618.0
Twisted Fate Tristana,MageMarksman,0.5454545454545454,55.0
Twisted Fate Trundle,FighterMage,0.4857142857142857,35.0
Twisted Fate Tryndamere,FighterMage,0.6129032258064516,62.0
Twisted Fate Twitch,MageMarksman,0.42857142857142855,35.0
Twisted Fate Udyr,FighterMage,0.4,5.0
Twisted Fate Urgot,FighterMage,0.6,20.0
Twisted Fate Varus,MageMarksman,0.514018691588785,321.0
Twisted Fate Vayne,MageMarksman,0.5769230769230769,130.0
Twisted Fate Veigar,MageMage,0.2,5.0
Twisted Fate Vel'Koz,MageMage,0.4444444444444444,18.0
Twisted Fate Vi,FighterMage,0.6,15.0
Twisted Fate Viktor,MageMage,0.5,6.0
Twisted Fate Vladimir,MageMage,0.51,100.0
Twisted Fate Volibear,FighterMage,0.56,75.0
Twisted Fate Warwick,FighterMage,0.36363636363636365,33.0
Twisted Fate Wukong,FighterMage,0.5526315789473685,114.0
Twisted Fate Xayah,MageMarksman,0.5508474576271186,118.0
Twisted Fate Xerath,MageMage,0.8,10.0
Twisted Fate Xin Zhao,FighterMage,0.46875,64.0
Twisted Fate Yasuo,FighterMage,0.46296296296296297,54.0
Twisted Fate Yorick,FighterMage,0.4166666666666667,12.0
Twisted Fate Yuumi,MageSupport,0.5057471264367817,174.0
Twisted Fate Zac,MageTank,0.5384615384615384,143.0
Twisted Fate Zed,AssassinMage,0.3333333333333333,3.0
Twisted Fate Ziggs,MageMage,0.1875,16.0
Twisted Fate Zilean,MageSupport,0.4891304347826087,92.0
Twisted Fate Zoe,MageMage,0.3333333333333333,6.0
Twisted Fate Zyra,MageMage,0.5454545454545454,33.0
Twitch Aatrox,FighterMarksman,0.5,80.0
Twitch Ahri,MageMarksman,0.3888888888888889,18.0
Twitch Akali,AssassinMarksman,0.56,50.0
Twitch Amumu,MarksmanTank,0.0,1.0
Twitch Anivia,MageMarksman,0.3548387096774194,31.0
Twitch Aphelios,MarksmanMarksman,0.41379310344827586,29.0
Twitch Aurelion Sol,MageMarksman,0.55,20.0
Twitch Azir,MageMarksman,0.6363636363636364,11.0
Twitch Bard,MarksmanSupport,0.5714285714285714,84.0
Twitch Blitzcrank,MarksmanTank,0.4444444444444444,54.0
Twitch Brand,MageMarksman,0.4,5.0
Twitch Braum,MarksmanSupport,0.5172413793103449,29.0
Twitch Caitlyn,MarksmanMarksman,0.6,10.0
Twitch Camille,FighterMarksman,0.5,44.0
Twitch Cassiopeia,MageMarksman,0.5294117647058824,34.0
Twitch Cho'Gath,MarksmanTank,0.3,10.0
Twitch Corki,MarksmanMarksman,1.0,2.0
Twitch Darius,FighterMarksman,0.4339622641509434,53.0
Twitch Diana,FighterMarksman,0.5476190476190477,42.0
Twitch Dr. Mundo,FighterMarksman,0.6666666666666666,3.0
Twitch Draven,MarksmanMarksman,0.6666666666666666,3.0
Twitch Ekko,AssassinMarksman,0.5726495726495726,117.0
Twitch Elise,MageMarksman,0.5480769230769231,104.0
Twitch Ezreal,MarksmanMarksman,0.5135135135135135,37.0
Twitch Fiora,FighterMarksman,0.5897435897435898,39.0
Twitch Fizz,AssassinMarksman,0.5,40.0
Twitch Gangplank,FighterMarksman,0.47368421052631576,38.0
Twitch Garen,FighterMarksman,0.559322033898305,59.0
Twitch Gnar,FighterMarksman,0.6,5.0
Twitch Gragas,FighterMarksman,0.4666666666666667,45.0
Twitch Graves,MarksmanMarksman,0.6785714285714286,28.0
Twitch Hecarim,FighterMarksman,0.55,20.0
Twitch Heimerdinger,MageMarksman,0.5454545454545454,11.0
Twitch Illaoi,FighterMarksman,0.6666666666666666,9.0
Twitch Irelia,FighterMarksman,0.5280898876404494,89.0
Twitch Ivern,MarksmanSupport,0.6,5.0
Twitch Janna,MarksmanSupport,0.5,42.0
Twitch Jarvan IV,MarksmanTank,0.3333333333333333,42.0
Twitch Jayce,FighterMarksman,0.40625,32.0
Twitch Jhin,MarksmanMarksman,0.35714285714285715,14.0
Twitch Jinx,MarksmanMarksman,0.4,5.0
Twitch Kai'Sa,MarksmanMarksman,0.4090909090909091,22.0
Twitch Kalista,MarksmanMarksman,0.42105263157894735,19.0
Twitch Karma,MageMarksman,0.5135135135135135,37.0
Twitch Karthus,MageMarksman,0.532258064516129,62.0
Twitch Kassadin,AssassinMarksman,0.48484848484848486,33.0
Twitch Katarina,AssassinMarksman,0.5238095238095238,42.0
Twitch Kayn,FighterMarksman,0.5,8.0
Twitch Kennen,MageMarksman,0.4782608695652174,23.0
Twitch Kha'Zix,AssassinMarksman,0.7142857142857143,7.0
Twitch Kindred,MarksmanMarksman,0.7647058823529411,17.0
Twitch Kled,FighterMarksman,0.4117647058823529,34.0
Twitch Lee Sin,FighterMarksman,0.4919786096256685,187.0
Twitch Leona,MarksmanTank,0.46774193548387094,62.0
Twitch Lissandra,MageMarksman,0.46153846153846156,13.0
Twitch Lucian,MarksmanMarksman,0.5131578947368421,76.0
Twitch Lulu,MarksmanSupport,0.5078534031413613,191.0
Twitch Lux,MageMarksman,0.8333333333333334,6.0
Twitch Malphite,MarksmanTank,0.5,18.0
Twitch Malzahar,MageMarksman,0.46153846153846156,13.0
Twitch Maokai,MarksmanTank,0.5,36.0
Twitch Mordekaiser,FighterMarksman,0.5230769230769231,65.0
Twitch Nami,MarksmanSupport,0.45,20.0
Twitch Nasus,FighterMarksman,0.8,5.0
Twitch Nautilus,MarksmanTank,0.48,75.0
Twitch Neeko,MageMarksman,0.5555555555555556,9.0
Twitch Nidalee,AssassinMarksman,0.43661971830985913,71.0
Twitch Nocturne,AssassinMarksman,0.2777777777777778,18.0
Twitch Orianna,MageMarksman,0.3,20.0
Twitch Ornn,MarksmanTank,0.4264705882352941,68.0
Twitch Pantheon,FighterMarksman,0.48484848484848486,66.0
Twitch Poppy,MarksmanTank,0.5185185185185185,27.0
Twitch Pyke,MarksmanSupport,0.5428571428571428,70.0
Twitch Qiyana,AssassinMarksman,0.52,50.0
Twitch Quinn,MarksmanMarksman,0.5714285714285714,7.0
Twitch Rakan,MarksmanSupport,0.6086956521739131,115.0
Twitch Rammus,MarksmanTank,0.5,8.0
Twitch Rek'Sai,FighterMarksman,0.4605263157894737,76.0
Twitch Renekton,FighterMarksman,0.5465116279069767,86.0
Twitch Rengar,AssassinMarksman,0.391304347826087,23.0
Twitch Riven,FighterMarksman,0.6666666666666666,9.0
Twitch Rumble,FighterMarksman,0.4166666666666667,48.0
Twitch Sejuani,MarksmanTank,0.5333333333333333,15.0
Twitch Senna,MarksmanMarksman,0.43103448275862066,58.0
Twitch Sett,FighterMarksman,0.5267175572519084,131.0
Twitch Shaco,AssassinMarksman,0.42857142857142855,14.0
Twitch Shen,MarksmanTank,0.36666666666666664,30.0
Twitch Shyvana,FighterMarksman,0.2727272727272727,11.0
Twitch Sona,MarksmanSupport,0.42857142857142855,7.0
Twitch Swain,MageMarksman,0.4,10.0
Twitch Sylas,MageMarksman,0.4861111111111111,144.0
Twitch Syndra,MageMarksman,0.42105263157894735,38.0
Twitch Tahm Kench,MarksmanSupport,0.3333333333333333,9.0
Twitch Taliyah,MageMarksman,0.6304347826086957,46.0
Twitch Talon,AssassinMarksman,0.4909090909090909,55.0
Twitch Taric,MarksmanSupport,0.5255474452554745,137.0
Twitch Thresh,MarksmanSupport,0.4845360824742268,97.0
Twitch Trundle,FighterMarksman,0.2222222222222222,9.0
Twitch Udyr,FighterMarksman,0.6666666666666666,3.0
Twitch Varus,MarksmanMarksman,0.3333333333333333,15.0
Twitch Vayne,MarksmanMarksman,0.3,10.0
Twitch Veigar,MageMarksman,0.5,6.0
Twitch Vel'Koz,MageMarksman,0.5,14.0
Twitch Vi,FighterMarksman,1.0,1.0
Twitch Viktor,MageMarksman,0.75,8.0
Twitch Volibear,FighterMarksman,0.5714285714285714,14.0
Twitch Wukong,FighterMarksman,0.391304347826087,23.0
Twitch Xayah,MarksmanMarksman,1.0,1.0
Twitch Xerath,MageMarksman,0.5714285714285714,7.0
Twitch Yasuo,FighterMarksman,0.4230769230769231,52.0
Twitch Yorick,FighterMarksman,1.0,2.0
Twitch Yuumi,MarksmanSupport,0.3050847457627119,59.0
Twitch Zac,MarksmanTank,0.5,40.0
Twitch Zed,AssassinMarksman,0.41935483870967744,31.0
Twitch Ziggs,MageMarksman,0.6666666666666666,6.0
Twitch Zoe,MageMarksman,0.6290322580645161,62.0
Twitch Zyra,MageMarksman,0.3333333333333333,9.0
Udyr Aatrox,FighterFighter,0.5714285714285714,7.0
Udyr Ahri,FighterMage,0.4,5.0
Udyr Akali,AssassinFighter,0.3333333333333333,3.0
Udyr Aphelios,FighterMarksman,0.5714285714285714,14.0
Udyr Aurelion Sol,FighterMage,1.0,1.0
Udyr Azir,FighterMage,0.0,1.0
Udyr Bard,FighterSupport,0.45454545454545453,11.0
Udyr Braum,FighterSupport,0.5,6.0
Udyr Camille,FighterFighter,0.42857142857142855,7.0
Udyr Darius,FighterFighter,0.75,4.0
Udyr Diana,FighterFighter,0.2857142857142857,7.0
Udyr Draven,FighterMarksman,1.0,3.0
Udyr Ekko,AssassinFighter,0.5384615384615384,13.0
Udyr Ezreal,FighterMarksman,0.5,28.0
Udyr Fiora,FighterFighter,1.0,1.0
Udyr Fizz,AssassinFighter,0.25,4.0
Udyr Garen,FighterFighter,0.16666666666666666,6.0
Udyr Gnar,FighterFighter,1.0,1.0
Udyr Gragas,FighterFighter,0.25,4.0
Udyr Graves,FighterMarksman,0.6,5.0
Udyr Illaoi,FighterFighter,1.0,2.0
Udyr Ivern,FighterSupport,0.5,2.0
Udyr Jayce,FighterFighter,0.5,4.0
Udyr Jhin,FighterMarksman,0.5555555555555556,9.0
Udyr Jinx,FighterMarksman,0.75,4.0
Udyr Kai'Sa,FighterMarksman,0.4,15.0
Udyr Kalista,FighterMarksman,0.45454545454545453,11.0
Udyr Kayn,FighterFighter,0.0,1.0
Udyr Kennen,FighterMage,0.6666666666666666,3.0
Udyr Kha'Zix,AssassinFighter,0.0,1.0
Udyr Kindred,FighterMarksman,0.3333333333333333,3.0
Udyr Kled,FighterFighter,1.0,3.0
Udyr Kog'Maw,FighterMarksman,1.0,1.0
Udyr Leona,FighterTank,0.5384615384615384,13.0
Udyr Lissandra,FighterMage,0.6666666666666666,3.0
Udyr Lucian,FighterMarksman,0.2857142857142857,21.0
Udyr Lulu,FighterSupport,0.45454545454545453,11.0
Udyr Lux,FighterMage,0.4,5.0
Udyr Malzahar,FighterMage,0.5,2.0
Udyr Mordekaiser,FighterFighter,0.5714285714285714,7.0
Udyr Nami,FighterSupport,0.0,5.0
Udyr Nautilus,FighterTank,0.4166666666666667,12.0
Udyr Ornn,FighterTank,0.5,6.0
Udyr Pantheon,FighterFighter,0.8,10.0
Udyr Poppy,FighterTank,0.6666666666666666,3.0
Udyr Pyke,FighterSupport,0.5,8.0
Udyr Qiyana,AssassinFighter,0.5454545454545454,11.0
Udyr Quinn,FighterMarksman,0.0,1.0
Udyr Rakan,FighterSupport,0.25,4.0
Udyr Rek'Sai,FighterFighter,0.42857142857142855,7.0
Udyr Sejuani,FighterTank,1.0,1.0
Udyr Senna,FighterMarksman,0.6666666666666666,9.0
Udyr Sett,FighterFighter,0.2222222222222222,9.0
Udyr Shen,FighterTank,1.0,3.0
Udyr Shyvana,FighterFighter,0.5,2.0
Udyr Sylas,FighterMage,0.5,16.0
Udyr Syndra,FighterMage,0.16666666666666666,6.0
Udyr Tahm Kench,FighterSupport,0.6666666666666666,3.0
Udyr Taliyah,FighterMage,0.5,6.0
Udyr Talon,AssassinFighter,0.0,5.0
Udyr Thresh,FighterSupport,0.5769230769230769,26.0
Udyr Varus,FighterMarksman,0.3333333333333333,6.0
Udyr Vel'Koz,FighterMage,1.0,1.0
Udyr Vi,FighterFighter,1.0,1.0
Udyr Viktor,FighterMage,1.0,4.0
Udyr Volibear,FighterFighter,0.5,4.0
Udyr Xayah,FighterMarksman,0.5,4.0
Udyr Xerath,FighterMage,0.3333333333333333,3.0
Udyr Yasuo,FighterFighter,0.2857142857142857,7.0
Udyr Yorick,FighterFighter,0.0,1.0
Udyr Yuumi,FighterSupport,0.4444444444444444,9.0
Udyr Zac,FighterTank,0.6,5.0
Udyr Zed,AssassinFighter,1.0,4.0
Udyr Ziggs,FighterMage,1.0,1.0
Udyr Zoe,FighterMage,1.0,7.0
Urgot Aatrox,FighterFighter,0.375,8.0
Urgot Ahri,FighterMage,0.3076923076923077,13.0
Urgot Akali,AssassinFighter,0.3333333333333333,18.0
Urgot Alistar,FighterTank,0.5714285714285714,21.0
Urgot Amumu,FighterTank,1.0,1.0
Urgot Anivia,FighterMage,0.5,4.0
Urgot Aphelios,FighterMarksman,0.4426229508196721,61.0
Urgot Ashe,FighterMarksman,0.6,25.0
Urgot Aurelion Sol,FighterMage,0.6363636363636364,11.0
Urgot Azir,FighterMage,0.2222222222222222,9.0
Urgot Bard,FighterSupport,0.6140350877192983,57.0
Urgot Blitzcrank,FighterTank,0.5531914893617021,47.0
Urgot Brand,FighterMage,0.0,2.0
Urgot Braum,FighterSupport,0.45,20.0
Urgot Caitlyn,FighterMarksman,0.5909090909090909,22.0
Urgot Camille,FighterFighter,0.7,10.0
Urgot Cassiopeia,FighterMage,0.5,26.0
Urgot Cho'Gath,FighterTank,0.0,1.0
Urgot Corki,FighterMarksman,0.3333333333333333,3.0
Urgot Diana,FighterFighter,0.7222222222222222,18.0
Urgot Dr. Mundo,FighterFighter,1.0,1.0
Urgot Draven,FighterMarksman,0.4375,16.0
Urgot Ekko,AssassinFighter,0.3870967741935484,62.0
Urgot Elise,FighterMage,0.5466666666666666,75.0
Urgot Evelynn,AssassinFighter,0.4,5.0
Urgot Ezreal,FighterMarksman,0.5961538461538461,104.0
Urgot Fiddlesticks,FighterMage,0.7,10.0
Urgot Fiora,FighterFighter,1.0,1.0
Urgot Fizz,AssassinFighter,0.6842105263157895,19.0
Urgot Gangplank,FighterFighter,0.5,2.0
Urgot Garen,FighterFighter,0.42857142857142855,7.0
Urgot Gragas,FighterFighter,0.6764705882352942,34.0
Urgot Graves,FighterMarksman,0.35294117647058826,17.0
Urgot Hecarim,FighterFighter,0.3333333333333333,3.0
Urgot Heimerdinger,FighterMage,0.3333333333333333,6.0
Urgot Irelia,FighterFighter,0.56,25.0
Urgot Ivern,FighterSupport,0.5,6.0
Urgot Janna,FighterSupport,0.5882352941176471,17.0
Urgot Jarvan IV,FighterTank,0.41379310344827586,29.0
Urgot Jax,FighterFighter,0.3333333333333333,9.0
Urgot Jayce,FighterFighter,0.25,4.0
Urgot Jhin,FighterMarksman,0.4444444444444444,18.0
Urgot Jinx,FighterMarksman,0.6666666666666666,12.0
Urgot Kai'Sa,FighterMarksman,0.4883720930232558,86.0
Urgot Kalista,FighterMarksman,0.2727272727272727,22.0
Urgot Karma,FighterMage,0.391304347826087,23.0
Urgot Karthus,FighterMage,0.6153846153846154,52.0
Urgot Kassadin,AssassinFighter,0.5483870967741935,31.0
Urgot Katarina,AssassinFighter,0.5454545454545454,22.0
Urgot Kayle,FighterFighter,1.0,1.0
Urgot Kayn,FighterFighter,0.3333333333333333,6.0
Urgot Kennen,FighterMage,0.6666666666666666,3.0
Urgot Kha'Zix,AssassinFighter,0.2857142857142857,7.0
Urgot Kindred,FighterMarksman,0.46153846153846156,13.0
Urgot Kled,FighterFighter,0.7777777777777778,9.0
Urgot Kog'Maw,FighterMarksman,1.0,1.0
Urgot LeBlanc,AssassinFighter,0.4473684210526316,38.0
Urgot Lee Sin,FighterFighter,0.5309734513274337,113.0
Urgot Leona,FighterTank,0.4883720930232558,43.0
Urgot Lissandra,FighterMage,0.7142857142857143,7.0
Urgot Lucian,FighterMarksman,0.4594594594594595,74.0
Urgot Lulu,FighterSupport,0.5555555555555556,18.0
Urgot Lux,FighterMage,0.5,8.0
Urgot Malphite,FighterTank,0.5,2.0
Urgot Malzahar,FighterMage,0.7777777777777778,9.0
Urgot Maokai,FighterTank,0.6666666666666666,9.0
Urgot Miss Fortune,FighterMarksman,0.5116279069767442,86.0
Urgot Mordekaiser,FighterFighter,0.2857142857142857,7.0
Urgot Morgana,FighterMage,0.32,25.0
Urgot Nami,FighterSupport,0.4444444444444444,18.0
Urgot Nautilus,FighterTank,0.4576271186440678,59.0
Urgot Neeko,FighterMage,0.2,5.0
Urgot Nidalee,AssassinFighter,0.6521739130434783,46.0
Urgot Nocturne,AssassinFighter,0.5454545454545454,11.0
Urgot Nunu & Willump,FighterTank,0.14285714285714285,7.0
Urgot Orianna,FighterMage,0.6666666666666666,12.0
Urgot Ornn,FighterTank,0.3,10.0
Urgot Pantheon,FighterFighter,0.6551724137931034,29.0
Urgot Poppy,FighterTank,0.6923076923076923,13.0
Urgot Pyke,FighterSupport,0.5853658536585366,41.0
Urgot Qiyana,AssassinFighter,0.6428571428571429,28.0
Urgot Rakan,FighterSupport,0.48,25.0
Urgot Rammus,FighterTank,0.0,2.0
Urgot Rek'Sai,FighterFighter,0.48214285714285715,56.0
Urgot Renekton,FighterFighter,0.6666666666666666,3.0
Urgot Rengar,AssassinFighter,0.42857142857142855,7.0
Urgot Riven,FighterFighter,0.5,6.0
Urgot Rumble,FighterFighter,0.45454545454545453,22.0
Urgot Ryze,FighterMage,0.16666666666666666,6.0
Urgot Sejuani,FighterTank,0.0,1.0
Urgot Senna,FighterMarksman,0.5857142857142857,70.0
Urgot Sett,FighterFighter,0.5,18.0
Urgot Shaco,AssassinFighter,0.5,8.0
Urgot Shen,FighterTank,0.7142857142857143,7.0
Urgot Shyvana,FighterFighter,0.5,6.0
Urgot Singed,FighterTank,0.0,3.0
Urgot Sion,FighterTank,0.3333333333333333,3.0
Urgot Sivir,FighterMarksman,0.625,8.0
Urgot Sona,FighterSupport,0.5,2.0
Urgot Soraka,FighterSupport,0.4166666666666667,12.0
Urgot Swain,FighterMage,0.5,4.0
Urgot Sylas,FighterMage,0.5087719298245614,57.0
Urgot Syndra,FighterMage,0.4,25.0
Urgot Tahm Kench,FighterSupport,0.5555555555555556,18.0
Urgot Taliyah,FighterMage,0.6521739130434783,46.0
Urgot Talon,AssassinFighter,0.6896551724137931,29.0
Urgot Taric,FighterSupport,0.5263157894736842,19.0
Urgot Teemo,FighterMarksman,1.0,1.0
Urgot Thresh,FighterSupport,0.5795454545454546,88.0
Urgot Tristana,FighterMarksman,0.5714285714285714,7.0
Urgot Trundle,FighterFighter,1.0,1.0
Urgot Tryndamere,FighterFighter,1.0,1.0
Urgot Twitch,FighterMarksman,0.16666666666666666,6.0
Urgot Udyr,FighterFighter,0.5,2.0
Urgot Varus,FighterMarksman,0.5740740740740741,54.0
Urgot Vayne,FighterMarksman,0.5882352941176471,17.0
Urgot Veigar,FighterMage,0.3333333333333333,3.0
Urgot Vel'Koz,FighterMage,0.5833333333333334,12.0
Urgot Vi,FighterFighter,0.6666666666666666,3.0
Urgot Viktor,FighterMage,0.5,6.0
Urgot Vladimir,FighterMage,0.35714285714285715,14.0
Urgot Volibear,FighterFighter,0.5,6.0
Urgot Warwick,FighterFighter,0.6666666666666666,6.0
Urgot Wukong,FighterFighter,0.2857142857142857,7.0
Urgot Xayah,FighterMarksman,0.47058823529411764,17.0
Urgot Xerath,FighterMage,0.0,5.0
Urgot Yasuo,FighterFighter,0.48484848484848486,33.0
Urgot Yuumi,FighterSupport,0.3,20.0
Urgot Zac,FighterTank,0.6818181818181818,22.0
Urgot Zed,AssassinFighter,0.3333333333333333,24.0
Urgot Ziggs,FighterMage,0.42857142857142855,7.0
Urgot Zilean,FighterSupport,0.5789473684210527,19.0
Urgot Zoe,FighterMage,0.5892857142857143,56.0
Urgot Zyra,FighterMage,1.0,1.0
Varus Aatrox,FighterMarksman,0.46508728179551123,802.0
Varus Aphelios,MarksmanMarksman,0.5555555555555556,27.0
Varus Aurelion Sol,MageMarksman,0.5287356321839081,87.0
Varus Azir,MageMarksman,0.6016949152542372,118.0
Varus Bard,MarksmanSupport,0.5997392438070405,767.0
Varus Braum,MarksmanSupport,0.5126903553299492,394.0
Varus Camille,FighterMarksman,0.48598130841121495,428.0
Varus Darius,FighterMarksman,0.4812286689419795,293.0
Varus Diana,FighterMarksman,0.4444444444444444,234.0
Varus Draven,MarksmanMarksman,0.4,5.0
Varus Ekko,AssassinMarksman,0.5336832895888014,1143.0
Varus Fiora,FighterMarksman,0.5522388059701493,335.0
Varus Gnar,FighterMarksman,0.34146341463414637,41.0
Varus Hecarim,FighterMarksman,0.5056179775280899,89.0
Varus Illaoi,FighterMarksman,0.43333333333333335,60.0
Varus Ivern,MarksmanSupport,0.49230769230769234,65.0
Varus Jayce,FighterMarksman,0.5558441558441558,385.0
Varus Jhin,MarksmanMarksman,0.42857142857142855,7.0
Varus Jinx,MarksmanMarksman,0.4,5.0
Varus Kai'Sa,MarksmanMarksman,0.4358974358974359,39.0
Varus Kalista,MarksmanMarksman,0.5310344827586206,145.0
Varus Kayn,FighterMarksman,0.4375,96.0
Varus Kha'Zix,AssassinMarksman,0.4852941176470588,68.0
Varus Kindred,MarksmanMarksman,0.5128205128205128,234.0
Varus Kled,FighterMarksman,0.5226130653266332,199.0
Varus Lissandra,MageMarksman,0.44954128440366975,109.0
Varus Lucian,MarksmanMarksman,0.493993993993994,666.0
Varus Lulu,MarksmanSupport,0.54296875,256.0
Varus Nami,MarksmanSupport,0.5,120.0
Varus Nautilus,MarksmanTank,0.49295774647887325,710.0
Varus Neeko,MageMarksman,0.5354330708661418,127.0
Varus Ornn,MarksmanTank,0.4519230769230769,416.0
Varus Pyke,MarksmanSupport,0.4473684210526316,494.0
Varus Qiyana,AssassinMarksman,0.5521023765996343,547.0
Varus Quinn,MarksmanMarksman,0.5421686746987951,83.0
Varus Rakan,MarksmanSupport,0.45806451612903226,155.0
Varus Rek'Sai,FighterMarksman,0.5579937304075235,957.0
Varus Sejuani,MarksmanTank,0.42948717948717946,156.0
Varus Senna,MarksmanMarksman,0.4923780487804878,656.0
Varus Sett,FighterMarksman,0.5031298904538342,1278.0
Varus Sylas,MageMarksman,0.47619047619047616,1176.0
Varus Syndra,MageMarksman,0.5030120481927711,332.0
Varus Tahm Kench,MarksmanSupport,0.49719101123595505,712.0
Varus Taliyah,MageMarksman,0.5021929824561403,456.0
Varus Thresh,MarksmanSupport,0.5120274914089347,1455.0
Varus Vel'Koz,MageMarksman,0.5555555555555556,99.0
Varus Vi,FighterMarksman,0.36666666666666664,30.0
Varus Viktor,MageMarksman,0.41025641025641024,78.0
Varus Xayah,MarksmanMarksman,0.5,2.0
Varus Yasuo,FighterMarksman,0.4843205574912892,287.0
Varus Yuumi,MarksmanSupport,0.5254777070063694,314.0
Varus Zac,MarksmanTank,0.48322147651006714,298.0
Varus Zed,AssassinMarksman,0.5277777777777778,180.0
Varus Ziggs,MageMarksman,0.47619047619047616,21.0
Varus Zoe,MageMarksman,0.5227882037533512,746.0
Varus Zyra,MageMarksman,0.4578313253012048,83.0
Vayne Aatrox,FighterMarksman,0.4594594594594595,296.0
Vayne Ahri,MageMarksman,0.5,60.0
Vayne Akali,AssassinMarksman,0.47058823529411764,170.0
Vayne Aphelios,MarksmanMarksman,0.46808510638297873,94.0
Vayne Aurelion Sol,MageMarksman,0.5813953488372093,43.0
Vayne Azir,MageMarksman,0.4838709677419355,31.0
Vayne Bard,MarksmanSupport,0.567741935483871,310.0
Vayne Braum,MarksmanSupport,0.5580110497237569,181.0
Vayne Camille,FighterMarksman,0.5,170.0
Vayne Cassiopeia,MageMarksman,0.5196850393700787,127.0
Vayne Darius,FighterMarksman,0.4672131147540984,122.0
Vayne Diana,FighterMarksman,0.5447761194029851,134.0
Vayne Draven,MarksmanMarksman,0.4444444444444444,9.0
Vayne Ekko,AssassinMarksman,0.5124481327800829,482.0
Vayne Ezreal,MarksmanMarksman,0.4868421052631579,152.0
Vayne Fiora,FighterMarksman,0.4825174825174825,143.0
Vayne Fizz,AssassinMarksman,0.6095890410958904,146.0
Vayne Garen,FighterMarksman,0.5039370078740157,127.0
